Date,Product,Category,Region,Country,City,Budget,Actuals,Channel,Quarter,Month
2024-11-16,Organic Produce Box,Restaurant Services,Asia Pacific,Japan,Tokyo,119880,139237,Online,2024-Q4,2024-11
2024-11-16,Food Delivery Platform,Premium Foods,North America,Canada,Vancouver,188964,232164,Partner,2024-Q4,2024-11
2024-11-16,Food Delivery Platform,Restaurant Services,North America,Mexico,Nezahualcóyotl,174461,148428,Wholesale,2024-Q4,2024-11
2024-11-16,Organic Produce Box,Premium Foods,Asia Pacific,Australia,Newcastle,200956,240125,Retail,2024-Q4,2024-11
2024-11-16,Fine Dining Experience,Catering Solutions,Europe,Germany,Düsseldorf,329592,371899,Retail,2024-Q4,2024-11
2024-11-16,Food Safety Software,Catering Solutions,Asia Pacific,Australia,Sydney,213017,158752,Partner,2024-Q4,2024-11
2024-11-16,Premium Wine Collection,Restaurant Services,Europe,United Kingdom,Sheffield,194475,269202,Online,2024-Q4,2024-11
2024-11-16,Artisan Bakery Products,Food Technology,Asia Pacific,Australia,Sunshine Coast,68771,75057,Wholesale,2024-Q4,2024-11
2024-11-16,Fine Dining Experience,Food Technology,Europe,Germany,Berlin,132696,108380,Retail,2024-Q4,2024-11
2024-11-16,Food Safety Software,Beverages,North America,Canada,Calgary,81008,95144,Retail,2024-Q4,2024-11
2024-11-16,Artisan Bakery Products,Restaurant Services,North America,United States,Chicago,112594,130720,Wholesale,2024-Q4,2024-11
2024-11-16,Recipe Management System,Restaurant Services,North America,United States,Chicago,190520,233415,Online,2024-Q4,2024-11
2024-11-16,Kitchen Equipment Solution,Catering Solutions,Europe,United Kingdom,Glasgow,204154,205757,Direct Sales,2024-Q4,2024-11
2024-11-16,Restaurant POS System,Food Technology,Europe,United Kingdom,Sheffield,110320,100532,Mobile App,2024-Q4,2024-11
2024-11-16,Craft Beer Selection,Food Technology,Asia Pacific,Japan,Kyoto,66962,79524,Partner,2024-Q4,2024-11
2024-11-16,Kitchen Equipment Solution,Beverages,Europe,Germany,Dortmund,70462,56165,Mobile App,2024-Q4,2024-11
2024-11-16,Kitchen Equipment Solution,Restaurant Services,Europe,United Kingdom,Sheffield,196864,217379,Direct Sales,2024-Q4,2024-11
2024-11-16,Recipe Management System,Catering Solutions,Europe,Germany,Frankfurt,316234,282015,Direct Sales,2024-Q4,2024-11
2024-11-16,Food Delivery Platform,Beverages,North America,Canada,Mississauga,92904,80207,Retail,2024-Q4,2024-11
2024-11-16,Kitchen Equipment Solution,Beverages,Europe,Germany,Essen,155151,145483,Online,2024-Q4,2024-11
2024-11-16,Food Safety Software,Restaurant Services,North America,Mexico,Zapopan,296863,336725,Retail,2024-Q4,2024-11
2024-11-16,Recipe Management System,Premium Foods,Europe,United Kingdom,Liverpool,176471,143487,Wholesale,2024-Q4,2024-11
2024-11-16,Gourmet Food Collection,Restaurant Services,Asia Pacific,Australia,Brisbane,191845,150809,Partner,2024-Q4,2024-11
2024-11-16,Organic Produce Box,Food Technology,Europe,France,Montpellier,195872,273003,Mobile App,2024-Q4,2024-11
2024-11-16,Artisan Bakery Products,Premium Foods,Asia Pacific,Singapore,Central,128995,146752,Wholesale,2024-Q4,2024-11
2024-11-16,Restaurant POS System,Restaurant Services,Asia Pacific,Japan,Osaka,220836,225973,Retail,2024-Q4,2024-11
2024-11-17,Nutrition Tracking App,Catering Solutions,Asia Pacific,Australia,Adelaide,170946,180625,Partner,2024-Q4,2024-11
2024-11-17,Kitchen Equipment Solution,Catering Solutions,North America,Mexico,Nezahualcóyotl,207188,252282,Wholesale,2024-Q4,2024-11
2024-11-17,Premium Wine Collection,Restaurant Services,Europe,France,Toulouse,84320,111989,Online,2024-Q4,2024-11
2024-11-17,Nutrition Tracking App,Restaurant Services,Europe,France,Lille,135226,101458,Partner,2024-Q4,2024-11
2024-11-17,Event Catering Package,Premium Foods,Asia Pacific,Japan,Sapporo,105239,120296,Direct Sales,2024-Q4,2024-11
2024-11-17,Premium Wine Collection,Food Technology,Europe,United Kingdom,Cardiff,104789,105863,Partner,2024-Q4,2024-11
2024-11-17,Specialty Coffee Blend,Food Technology,Europe,France,Toulouse,116810,125077,Direct Sales,2024-Q4,2024-11
2024-11-17,Specialty Coffee Blend,Restaurant Services,Asia Pacific,Japan,Sapporo,187693,134585,Direct Sales,2024-Q4,2024-11
2024-11-17,Nutrition Tracking App,Restaurant Services,North America,Mexico,Guadalajara,255658,350271,Partner,2024-Q4,2024-11
2024-11-17,Organic Produce Box,Food Technology,Europe,France,Paris,130653,160128,Mobile App,2024-Q4,2024-11
2024-11-17,Organic Produce Box,Beverages,North America,Canada,Vancouver,85413,80547,Wholesale,2024-Q4,2024-11
2024-11-17,Food Delivery Platform,Restaurant Services,North America,Mexico,León,225452,163939,Wholesale,2024-Q4,2024-11
2024-11-17,Corporate Catering Service,Restaurant Services,Asia Pacific,Singapore,Northeast,138729,97628,Online,2024-Q4,2024-11
2024-11-17,Food Safety Software,Premium Foods,Europe,United Kingdom,Leeds,92781,84655,Retail,2024-Q4,2024-11
2024-11-17,Specialty Coffee Blend,Catering Solutions,North America,Mexico,Puebla,261212,220640,Partner,2024-Q4,2024-11
2024-11-17,Food Safety Software,Beverages,North America,United States,Los Angeles,187099,193495,Direct Sales,2024-Q4,2024-11
2024-11-17,Food Safety Software,Catering Solutions,Europe,France,Bordeaux,190588,250343,Direct Sales,2024-Q4,2024-11
2024-11-17,Food Delivery Platform,Restaurant Services,Asia Pacific,Singapore,West,70224,66721,Partner,2024-Q4,2024-11
2024-11-17,Gourmet Food Collection,Catering Solutions,Europe,France,Nantes,104245,120514,Retail,2024-Q4,2024-11
2024-11-17,Corporate Catering Service,Beverages,Asia Pacific,Singapore,North,70750,66481,Partner,2024-Q4,2024-11
2024-11-17,Kitchen Equipment Solution,Beverages,Europe,France,Strasbourg,189327,211550,Mobile App,2024-Q4,2024-11
2024-11-17,Restaurant POS System,Catering Solutions,Europe,Germany,Leipzig,199087,186910,Direct Sales,2024-Q4,2024-11
2024-11-17,Food Delivery Platform,Beverages,North America,Mexico,Juárez,204840,246380,Retail,2024-Q4,2024-11
2024-11-17,Premium Wine Collection,Beverages,North America,Canada,Vancouver,233302,277758,Retail,2024-Q4,2024-11
2024-11-17,Artisan Bakery Products,Restaurant Services,North America,Canada,Edmonton,95782,78416,Mobile App,2024-Q4,2024-11
2024-11-17,Recipe Management System,Food Technology,Europe,United Kingdom,Manchester,81690,97322,Wholesale,2024-Q4,2024-11
2024-11-17,Event Catering Package,Food Technology,Asia Pacific,Japan,Saitama,188245,250301,Partner,2024-Q4,2024-11
2024-11-17,Food Delivery Platform,Food Technology,Asia Pacific,Australia,Perth,109135,151587,Direct Sales,2024-Q4,2024-11
2024-11-17,Gourmet Food Collection,Food Technology,Europe,Germany,Munich,195034,237899,Wholesale,2024-Q4,2024-11
2024-11-17,Nutrition Tracking App,Catering Solutions,Asia Pacific,Australia,Perth,227768,233784,Direct Sales,2024-Q4,2024-11
2024-11-17,Specialty Coffee Blend,Restaurant Services,Asia Pacific,Singapore,Central,74744,61424,Retail,2024-Q4,2024-11
2024-11-17,Kitchen Equipment Solution,Food Technology,Asia Pacific,Australia,Wollongong,187788,224969,Mobile App,2024-Q4,2024-11
2024-11-17,Corporate Catering Service,Food Technology,North America,Canada,Montreal,80877,69679,Wholesale,2024-Q4,2024-11
2024-11-17,Organic Produce Box,Premium Foods,North America,Canada,Quebec City,239130,333947,Online,2024-Q4,2024-11
2024-11-17,Recipe Management System,Food Technology,Asia Pacific,Singapore,North,248534,275566,Retail,2024-Q4,2024-11
2024-11-17,Kitchen Equipment Solution,Beverages,North America,Mexico,Mexico City,143615,128480,Partner,2024-Q4,2024-11
2024-11-17,Artisan Bakery Products,Catering Solutions,North America,Canada,Edmonton,464773,582428,Direct Sales,2024-Q4,2024-11
2024-11-18,Premium Wine Collection,Catering Solutions,Asia Pacific,Japan,Kobe,257706,197789,Retail,2024-Q4,2024-11
2024-11-18,Kitchen Equipment Solution,Food Technology,North America,United States,Phoenix,264394,273897,Partner,2024-Q4,2024-11
2024-11-18,Event Catering Package,Catering Solutions,Asia Pacific,Australia,Adelaide,99063,70121,Partner,2024-Q4,2024-11
2024-11-18,Event Catering Package,Beverages,North America,Mexico,Zapopan,127991,96253,Retail,2024-Q4,2024-11
2024-11-18,Food Safety Software,Catering Solutions,North America,Mexico,Guadalajara,81500,108199,Wholesale,2024-Q4,2024-11
2024-11-18,Craft Beer Selection,Food Technology,Europe,France,Nantes,152473,117756,Retail,2024-Q4,2024-11
2024-11-18,Event Catering Package,Premium Foods,North America,United States,San Jose,129747,121933,Wholesale,2024-Q4,2024-11
2024-11-18,Nutrition Tracking App,Premium Foods,Asia Pacific,Singapore,East,208394,164661,Online,2024-Q4,2024-11
2024-11-18,Specialty Coffee Blend,Restaurant Services,North America,United States,Houston,269767,354361,Direct Sales,2024-Q4,2024-11
2024-11-18,Specialty Coffee Blend,Restaurant Services,Asia Pacific,Japan,Tokyo,93503,126891,Mobile App,2024-Q4,2024-11
2024-11-18,Corporate Catering Service,Restaurant Services,Europe,Germany,Munich,285865,210960,Online,2024-Q4,2024-11
2024-11-18,Specialty Coffee Blend,Catering Solutions,North America,United States,Los Angeles,167103,173213,Wholesale,2024-Q4,2024-11
2024-11-18,Event Catering Package,Premium Foods,Europe,United Kingdom,Bristol,204021,210531,Online,2024-Q4,2024-11
2024-11-18,Nutrition Tracking App,Premium Foods,North America,United States,Los Angeles,206581,247722,Wholesale,2024-Q4,2024-11
2024-11-18,Premium Wine Collection,Catering Solutions,North America,United States,Phoenix,250561,213921,Online,2024-Q4,2024-11
2024-11-18,Kitchen Equipment Solution,Food Technology,Asia Pacific,Australia,Melbourne,259210,271118,Direct Sales,2024-Q4,2024-11
2024-11-18,Fine Dining Experience,Beverages,Europe,Germany,Cologne,148382,154316,Online,2024-Q4,2024-11
2024-11-18,Craft Beer Selection,Catering Solutions,Asia Pacific,Australia,Wollongong,197267,174142,Partner,2024-Q4,2024-11
2024-11-18,Artisan Bakery Products,Restaurant Services,North America,Mexico,Juárez,226145,188485,Retail,2024-Q4,2024-11
2024-11-18,Corporate Catering Service,Premium Foods,Asia Pacific,Singapore,West,116341,100400,Partner,2024-Q4,2024-11
2024-11-18,Restaurant POS System,Premium Foods,Asia Pacific,Singapore,Northeast,159213,123102,Partner,2024-Q4,2024-11
2024-11-18,Food Delivery Platform,Catering Solutions,Asia Pacific,Australia,Sydney,172088,128935,Retail,2024-Q4,2024-11
2024-11-18,Corporate Catering Service,Food Technology,Asia Pacific,Australia,Sydney,253729,232225,Retail,2024-Q4,2024-11
2024-11-18,Gourmet Food Collection,Catering Solutions,North America,Mexico,Zapopan,177911,132509,Online,2024-Q4,2024-11
2024-11-18,Kitchen Equipment Solution,Restaurant Services,Asia Pacific,Singapore,Central,139405,148153,Wholesale,2024-Q4,2024-11
2024-11-18,Organic Produce Box,Food Technology,North America,United States,San Antonio,263817,201536,Retail,2024-Q4,2024-11
2024-11-18,Event Catering Package,Premium Foods,Europe,Germany,Munich,131643,103714,Online,2024-Q4,2024-11
2024-11-18,Event Catering Package,Premium Foods,Europe,United Kingdom,Bristol,261844,336147,Retail,2024-Q4,2024-11
2024-11-18,Recipe Management System,Catering Solutions,Asia Pacific,Japan,Osaka,116951,158015,Partner,2024-Q4,2024-11
2024-11-18,Nutrition Tracking App,Premium Foods,Europe,United Kingdom,London,300354,292518,Retail,2024-Q4,2024-11
2024-11-18,Food Safety Software,Restaurant Services,Asia Pacific,Singapore,Northeast,127159,128537,Partner,2024-Q4,2024-11
2024-11-18,Recipe Management System,Restaurant Services,North America,Canada,Toronto,439428,420689,Direct Sales,2024-Q4,2024-11
2024-11-18,Specialty Coffee Blend,Food Technology,Europe,United Kingdom,Sheffield,122069,156408,Partner,2024-Q4,2024-11
2024-11-18,Artisan Bakery Products,Beverages,Europe,France,Marseille,77524,55903,Mobile App,2024-Q4,2024-11
2024-11-18,Fine Dining Experience,Food Technology,Asia Pacific,Singapore,West,120193,167288,Retail,2024-Q4,2024-11
2024-11-18,Recipe Management System,Premium Foods,Asia Pacific,Australia,Wollongong,56886,64062,Wholesale,2024-Q4,2024-11
2024-11-18,Nutrition Tracking App,Catering Solutions,Asia Pacific,Singapore,North,135767,135887,Retail,2024-Q4,2024-11
2024-11-19,Premium Wine Collection,Catering Solutions,Europe,United Kingdom,Birmingham,191641,225498,Direct Sales,2024-Q4,2024-11
2024-11-19,Artisan Bakery Products,Food Technology,Asia Pacific,Singapore,East,77832,66106,Mobile App,2024-Q4,2024-11
2024-11-19,Fine Dining Experience,Beverages,North America,United States,San Antonio,332603,386207,Direct Sales,2024-Q4,2024-11
2024-11-19,Artisan Bakery Products,Restaurant Services,Asia Pacific,Australia,Adelaide,158355,131070,Partner,2024-Q4,2024-11
2024-11-19,Specialty Coffee Blend,Catering Solutions,Europe,France,Strasbourg,248386,247567,Partner,2024-Q4,2024-11
2024-11-19,Artisan Bakery Products,Premium Foods,Europe,France,Toulouse,86498,82955,Partner,2024-Q4,2024-11
2024-11-19,Fine Dining Experience,Catering Solutions,Asia Pacific,Singapore,West,137481,111410,Retail,2024-Q4,2024-11
2024-11-19,Specialty Coffee Blend,Beverages,Asia Pacific,Japan,Sapporo,180930,239246,Direct Sales,2024-Q4,2024-11
2024-11-19,Organic Produce Box,Premium Foods,Europe,France,Nantes,331205,372420,Direct Sales,2024-Q4,2024-11
2024-11-19,Fine Dining Experience,Food Technology,Asia Pacific,Singapore,Northeast,278002,383794,Direct Sales,2024-Q4,2024-11
2024-11-19,Premium Wine Collection,Restaurant Services,Europe,United Kingdom,Liverpool,144971,139178,Retail,2024-Q4,2024-11
2024-11-19,Nutrition Tracking App,Catering Solutions,Europe,United Kingdom,Glasgow,84805,109020,Retail,2024-Q4,2024-11
2024-11-19,Gourmet Food Collection,Food Technology,Asia Pacific,Australia,Canberra,139771,104799,Wholesale,2024-Q4,2024-11
2024-11-19,Gourmet Food Collection,Premium Foods,Asia Pacific,Singapore,Northeast,194310,162421,Mobile App,2024-Q4,2024-11
2024-11-19,Food Safety Software,Catering Solutions,Europe,United Kingdom,Edinburgh,201129,214901,Mobile App,2024-Q4,2024-11
2024-11-19,Event Catering Package,Catering Solutions,Europe,France,Nantes,68222,75087,Wholesale,2024-Q4,2024-11
2024-11-19,Food Safety Software,Premium Foods,Asia Pacific,Singapore,Northeast,130898,93603,Mobile App,2024-Q4,2024-11
2024-11-19,Organic Produce Box,Catering Solutions,Europe,United Kingdom,Manchester,328978,366899,Direct Sales,2024-Q4,2024-11
2024-11-19,Food Delivery Platform,Premium Foods,Europe,United Kingdom,London,241819,326988,Wholesale,2024-Q4,2024-11
2024-11-19,Recipe Management System,Restaurant Services,Europe,Germany,Düsseldorf,120845,92784,Wholesale,2024-Q4,2024-11
2024-11-19,Kitchen Equipment Solution,Beverages,Europe,France,Montpellier,209010,206724,Retail,2024-Q4,2024-11
2024-11-19,Premium Wine Collection,Food Technology,Europe,United Kingdom,London,111901,140293,Partner,2024-Q4,2024-11
2024-11-19,Recipe Management System,Catering Solutions,North America,Mexico,Nezahualcóyotl,170257,209760,Online,2024-Q4,2024-11
2024-11-19,Nutrition Tracking App,Catering Solutions,Asia Pacific,Singapore,Central,216233,181867,Online,2024-Q4,2024-11
2024-11-20,Nutrition Tracking App,Restaurant Services,North America,Canada,Vancouver,88336,102374,Mobile App,2024-Q4,2024-11
2024-11-20,Kitchen Equipment Solution,Food Technology,Europe,United Kingdom,Birmingham,213206,233942,Direct Sales,2024-Q4,2024-11
2024-11-20,Corporate Catering Service,Catering Solutions,Asia Pacific,Singapore,Central,106303,142440,Direct Sales,2024-Q4,2024-11
2024-11-20,Fine Dining Experience,Restaurant Services,Europe,Germany,Stuttgart,85283,114253,Online,2024-Q4,2024-11
2024-11-20,Event Catering Package,Catering Solutions,North America,Mexico,Monterrey,262210,321318,Online,2024-Q4,2024-11
2024-11-20,Kitchen Equipment Solution,Premium Foods,North America,Canada,Vancouver,82377,106804,Wholesale,2024-Q4,2024-11
2024-11-20,Event Catering Package,Premium Foods,Europe,Germany,Munich,108961,86902,Mobile App,2024-Q4,2024-11
2024-11-20,Organic Produce Box,Beverages,North America,Mexico,Nezahualcóyotl,183577,179625,Mobile App,2024-Q4,2024-11
2024-11-20,Fine Dining Experience,Food Technology,Europe,United Kingdom,London,173834,127320,Mobile App,2024-Q4,2024-11
2024-11-20,Craft Beer Selection,Food Technology,Asia Pacific,Japan,Kawasaki,58976,65374,Mobile App,2024-Q4,2024-11
2024-11-20,Kitchen Equipment Solution,Beverages,North America,Canada,Quebec City,332401,438998,Direct Sales,2024-Q4,2024-11
2024-11-20,Food Delivery Platform,Beverages,Europe,France,Bordeaux,85889,98153,Wholesale,2024-Q4,2024-11
2024-11-20,Restaurant POS System,Beverages,Europe,Germany,Leipzig,142219,119692,Retail,2024-Q4,2024-11
2024-11-20,Premium Wine Collection,Premium Foods,North America,Canada,Vancouver,160453,213029,Online,2024-Q4,2024-11
2024-11-20,Restaurant POS System,Food Technology,Asia Pacific,Singapore,Central,83383,77308,Retail,2024-Q4,2024-11
2024-11-20,Specialty Coffee Blend,Food Technology,Europe,United Kingdom,Cardiff,131563,148159,Mobile App,2024-Q4,2024-11
2024-11-20,Kitchen Equipment Solution,Restaurant Services,North America,United States,Dallas,243172,306191,Wholesale,2024-Q4,2024-11
2024-11-20,Gourmet Food Collection,Restaurant Services,Asia Pacific,Singapore,West,191108,230557,Online,2024-Q4,2024-11
2024-11-20,Kitchen Equipment Solution,Food Technology,Asia Pacific,Australia,Wollongong,77988,87524,Mobile App,2024-Q4,2024-11
2024-11-20,Specialty Coffee Blend,Food Technology,Asia Pacific,Australia,Newcastle,156577,164741,Online,2024-Q4,2024-11
2024-11-20,Food Delivery Platform,Premium Foods,North America,United States,Dallas,294251,352266,Partner,2024-Q4,2024-11
2024-11-20,Kitchen Equipment Solution,Food Technology,North America,Mexico,Guadalajara,207087,198152,Direct Sales,2024-Q4,2024-11
2024-11-20,Artisan Bakery Products,Restaurant Services,Asia Pacific,Japan,Osaka,90734,90918,Partner,2024-Q4,2024-11
2024-11-20,Nutrition Tracking App,Catering Solutions,North America,Canada,Vancouver,148163,107361,Wholesale,2024-Q4,2024-11
2024-11-20,Corporate Catering Service,Restaurant Services,Asia Pacific,Singapore,Central,303010,227134,Direct Sales,2024-Q4,2024-11
2024-11-20,Event Catering Package,Food Technology,North America,United States,Philadelphia,211132,214166,Partner,2024-Q4,2024-11
2024-11-20,Food Delivery Platform,Restaurant Services,Asia Pacific,Australia,Newcastle,113475,147939,Wholesale,2024-Q4,2024-11
2024-11-20,Craft Beer Selection,Premium Foods,North America,Canada,Ottawa,254127,296761,Direct Sales,2024-Q4,2024-11
2024-11-20,Craft Beer Selection,Premium Foods,Europe,United Kingdom,Sheffield,137693,130885,Direct Sales,2024-Q4,2024-11
2024-11-20,Recipe Management System,Beverages,Asia Pacific,Singapore,Northeast,175274,217229,Wholesale,2024-Q4,2024-11
2024-11-20,Premium Wine Collection,Restaurant Services,Europe,Germany,Hamburg,282519,385016,Mobile App,2024-Q4,2024-11
2024-11-20,Restaurant POS System,Restaurant Services,Asia Pacific,Singapore,West,96637,117242,Online,2024-Q4,2024-11
2024-11-20,Food Delivery Platform,Premium Foods,Asia Pacific,Japan,Kobe,129696,125759,Wholesale,2024-Q4,2024-11
2024-11-20,Organic Produce Box,Catering Solutions,North America,United States,Los Angeles,155923,214486,Mobile App,2024-Q4,2024-11
2024-11-20,Corporate Catering Service,Restaurant Services,North America,Canada,Quebec City,260563,210100,Online,2024-Q4,2024-11
2024-11-20,Artisan Bakery Products,Catering Solutions,Europe,United Kingdom,Bristol,292062,390393,Retail,2024-Q4,2024-11
2024-11-20,Food Safety Software,Food Technology,Europe,France,Lyon,100189,72777,Mobile App,2024-Q4,2024-11
2024-11-21,Craft Beer Selection,Restaurant Services,North America,Canada,Vancouver,122685,99179,Online,2024-Q4,2024-11
2024-11-21,Premium Wine Collection,Restaurant Services,Europe,France,Montpellier,60415,52243,Wholesale,2024-Q4,2024-11
2024-11-21,Specialty Coffee Blend,Beverages,North America,Mexico,Puebla,269258,356691,Mobile App,2024-Q4,2024-11
2024-11-21,Nutrition Tracking App,Premium Foods,North America,United States,Houston,164618,205305,Wholesale,2024-Q4,2024-11
2024-11-21,Premium Wine Collection,Premium Foods,Asia Pacific,Australia,Sunshine Coast,145229,151911,Partner,2024-Q4,2024-11
2024-11-21,Corporate Catering Service,Food Technology,Europe,France,Bordeaux,157529,143635,Partner,2024-Q4,2024-11
2024-11-21,Premium Wine Collection,Food Technology,North America,Mexico,Zapopan,159616,131036,Online,2024-Q4,2024-11
2024-11-21,Event Catering Package,Restaurant Services,Asia Pacific,Australia,Sydney,157166,216174,Partner,2024-Q4,2024-11
2024-11-21,Food Safety Software,Food Technology,North America,United States,Phoenix,137800,132006,Online,2024-Q4,2024-11
2024-11-21,Nutrition Tracking App,Catering Solutions,Europe,France,Nice,141294,143486,Wholesale,2024-Q4,2024-11
2024-11-21,Premium Wine Collection,Beverages,Europe,France,Nantes,249257,263050,Direct Sales,2024-Q4,2024-11
2024-11-21,Specialty Coffee Blend,Catering Solutions,Asia Pacific,Japan,Osaka,58506,77159,Online,2024-Q4,2024-11
2024-11-21,Craft Beer Selection,Catering Solutions,Asia Pacific,Japan,Nagoya,82706,72389,Wholesale,2024-Q4,2024-11
2024-11-21,Kitchen Equipment Solution,Premium Foods,Asia Pacific,Australia,Sunshine Coast,99328,96241,Wholesale,2024-Q4,2024-11
2024-11-21,Organic Produce Box,Premium Foods,Europe,Germany,Frankfurt,117005,122800,Mobile App,2024-Q4,2024-11
2024-11-21,Premium Wine Collection,Catering Solutions,Europe,France,Lille,98896,119667,Online,2024-Q4,2024-11
2024-11-21,Recipe Management System,Premium Foods,North America,United States,Phoenix,243415,187268,Mobile App,2024-Q4,2024-11
2024-11-21,Gourmet Food Collection,Food Technology,Europe,United Kingdom,Bristol,102488,79856,Wholesale,2024-Q4,2024-11
2024-11-21,Restaurant POS System,Beverages,Europe,France,Nantes,83886,100652,Online,2024-Q4,2024-11
2024-11-21,Restaurant POS System,Beverages,North America,Mexico,Puebla,59543,56682,Mobile App,2024-Q4,2024-11
2024-11-21,Specialty Coffee Blend,Catering Solutions,Asia Pacific,Australia,Brisbane,156070,128699,Direct Sales,2024-Q4,2024-11
2024-11-21,Specialty Coffee Blend,Premium Foods,North America,Mexico,Juárez,147527,173841,Online,2024-Q4,2024-11
2024-11-21,Organic Produce Box,Catering Solutions,Asia Pacific,Japan,Kyoto,74620,80347,Mobile App,2024-Q4,2024-11
2024-11-21,Fine Dining Experience,Food Technology,Asia Pacific,Singapore,East,144414,124795,Mobile App,2024-Q4,2024-11
2024-11-21,Food Safety Software,Catering Solutions,Asia Pacific,Singapore,Northeast,89442,100248,Online,2024-Q4,2024-11
2024-11-21,Fine Dining Experience,Beverages,Asia Pacific,Japan,Kawasaki,152117,203908,Partner,2024-Q4,2024-11
2024-11-21,Premium Wine Collection,Catering Solutions,Asia Pacific,Australia,Gold Coast,100931,95525,Mobile App,2024-Q4,2024-11
2024-11-21,Artisan Bakery Products,Premium Foods,North America,United States,New York,122576,125629,Wholesale,2024-Q4,2024-11
2024-11-21,Organic Produce Box,Catering Solutions,Europe,Germany,Cologne,216009,284608,Wholesale,2024-Q4,2024-11
2024-11-21,Craft Beer Selection,Catering Solutions,North America,Canada,Ottawa,128919,122722,Online,2024-Q4,2024-11
2024-11-21,Gourmet Food Collection,Premium Foods,Europe,Germany,Stuttgart,64631,46616,Wholesale,2024-Q4,2024-11
2024-11-21,Food Delivery Platform,Food Technology,Europe,Germany,Düsseldorf,99820,87921,Wholesale,2024-Q4,2024-11
2024-11-21,Specialty Coffee Blend,Beverages,Europe,Germany,Leipzig,149240,142194,Partner,2024-Q4,2024-11
2024-11-21,Corporate Catering Service,Catering Solutions,Europe,United Kingdom,Leeds,208531,181657,Retail,2024-Q4,2024-11
2024-11-21,Craft Beer Selection,Restaurant Services,North America,Canada,Hamilton,258153,205108,Retail,2024-Q4,2024-11
2024-11-21,Restaurant POS System,Beverages,North America,Canada,Vancouver,284875,244045,Mobile App,2024-Q4,2024-11
2024-11-21,Food Delivery Platform,Catering Solutions,Europe,United Kingdom,Glasgow,310972,259664,Retail,2024-Q4,2024-11
2024-11-21,Restaurant POS System,Premium Foods,Europe,Germany,Essen,90825,102099,Mobile App,2024-Q4,2024-11
2024-11-21,Restaurant POS System,Beverages,Europe,France,Lyon,194748,204951,Direct Sales,2024-Q4,2024-11
2024-11-21,Event Catering Package,Restaurant Services,North America,Canada,Calgary,230669,194430,Mobile App,2024-Q4,2024-11
2024-11-21,Gourmet Food Collection,Catering Solutions,North America,Canada,Ottawa,113222,110705,Online,2024-Q4,2024-11
2024-11-21,Kitchen Equipment Solution,Restaurant Services,Europe,United Kingdom,Leeds,135295,168253,Partner,2024-Q4,2024-11
2024-11-22,Corporate Catering Service,Beverages,North America,United States,Dallas,176713,184127,Partner,2024-Q4,2024-11
2024-11-22,Craft Beer Selection,Beverages,North America,United States,San Antonio,96944,134499,Mobile App,2024-Q4,2024-11
2024-11-22,Gourmet Food Collection,Restaurant Services,Asia Pacific,Singapore,Northeast,183997,174577,Online,2024-Q4,2024-11
2024-11-22,Nutrition Tracking App,Food Technology,Asia Pacific,Singapore,Central,181904,232938,Partner,2024-Q4,2024-11
2024-11-22,Recipe Management System,Catering Solutions,Asia Pacific,Australia,Gold Coast,134415,97527,Direct Sales,2024-Q4,2024-11
2024-11-22,Corporate Catering Service,Premium Foods,North America,Mexico,León,282743,392812,Partner,2024-Q4,2024-11
2024-11-22,Craft Beer Selection,Restaurant Services,North America,Mexico,León,128311,171902,Online,2024-Q4,2024-11
2024-11-22,Specialty Coffee Blend,Beverages,Asia Pacific,Japan,Kobe,88487,117699,Wholesale,2024-Q4,2024-11
2024-11-22,Food Safety Software,Beverages,Asia Pacific,Japan,Osaka,107004,114221,Wholesale,2024-Q4,2024-11
2024-11-22,Food Delivery Platform,Premium Foods,North America,Canada,Calgary,276236,253497,Partner,2024-Q4,2024-11
2024-11-22,Kitchen Equipment Solution,Premium Foods,Asia Pacific,Australia,Sunshine Coast,77664,103674,Wholesale,2024-Q4,2024-11
2024-11-22,Artisan Bakery Products,Catering Solutions,Europe,France,Toulouse,95158,86613,Wholesale,2024-Q4,2024-11
2024-11-22,Food Safety Software,Food Technology,Europe,France,Montpellier,73300,67301,Online,2024-Q4,2024-11
2024-11-22,Organic Produce Box,Food Technology,Asia Pacific,Singapore,Central,134703,168869,Retail,2024-Q4,2024-11
2024-11-22,Food Delivery Platform,Restaurant Services,North America,Mexico,Juárez,147978,145935,Online,2024-Q4,2024-11
2024-11-22,Artisan Bakery Products,Restaurant Services,Europe,France,Montpellier,146654,198677,Wholesale,2024-Q4,2024-11
2024-11-22,Recipe Management System,Beverages,Asia Pacific,Australia,Gold Coast,212396,206344,Retail,2024-Q4,2024-11
2024-11-22,Food Delivery Platform,Beverages,Asia Pacific,Singapore,Northeast,136575,106484,Mobile App,2024-Q4,2024-11
2024-11-22,Corporate Catering Service,Restaurant Services,Asia Pacific,Japan,Kyoto,57967,40942,Wholesale,2024-Q4,2024-11
2024-11-22,Recipe Management System,Catering Solutions,Europe,United Kingdom,Sheffield,71326,83583,Mobile App,2024-Q4,2024-11
2024-11-22,Craft Beer Selection,Catering Solutions,Asia Pacific,Singapore,Northeast,154583,165765,Direct Sales,2024-Q4,2024-11
2024-11-22,Nutrition Tracking App,Food Technology,Europe,United Kingdom,London,110866,151611,Direct Sales,2024-Q4,2024-11
